csv_code,baseline_auc,permuted_auc,auc_drop,baseline_accuracy,permuted_accuracy,accuracy_drop,ref_id,variable,survey_year,feature_group,question
C3986600,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C39866.00,BPMIS22010,2010,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL RAW SCORE TRICHOTOMOUS ITEMS -
Y4344700,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y43447.00,Q4-5AA,2020,school/achievement,HAS R EVER SEEN A STUDENT CARRY A WEAPON ON SCHOOL PROPERTY
Y1942107,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y19421.07,YASR-65A~000008,2006,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - SELLING OF MARIJUANA OR
Y1942106,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y19421.06,YASR-65A~000007,2006,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
Y0670500,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y06705.00,YASR-62A,1996,prior delinquency/contact,YASR: EVER BEEN CONVICTED OF CHARGES OTHER THAN MINOR TRAFFIC
Y2609100,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y26091.00,YASR-61B,2010,school/achievement,IN LAST YEAR R EVER GOTTEN INTO A PHYSICAL FIGHT AT SCHOOL OR WORK
Y2608500,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y26085.00,YASR-60F,2010,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
C5122100,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C51221.00,CSAS057B,2010,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL MORE THAN
C5122700,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C51227.00,CSAS063,2010,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
Y2609706,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y26097.06,YASR-65A~000007,2010,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
Y2609707,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y26097.07,YASR-65A~000008,2010,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - SELLING OF MARIJUANA OR
Y0969100,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y09691.00,YASR-65A~000008,1998,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF SELLING MARIJUANA OR HASHISH?
Y4597401,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45974.01,YASR-65A~000002,2020,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ROBBERY
Y2878801,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28788.01,Q13-3G.04~000026,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
Y4597402,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45974.02,YASR-65A~000003,2020,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - THEFT
Y1942104,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y19421.04,YASR-65A~000005,2006,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y2878901,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28789.01,Q13-3G.05~000026,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
C3874500,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C38745.00,CSAS063,2008,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST USED MARIJUANA
Y2879001,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28790.01,Q13-3G.06~000026,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT SCHOOL
Y4527400,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45274.00,Q13-3D.03~000013,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y4597404,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45974.04,YASR-65A~000005,2020,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y4597600,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45976.00,YASR-67,2020,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN ON PROBATION?
Y4597500,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45975.00,YASR-66,2020,prior delinquency/contact,EVER/SINCE DATE OF LAST INTERVIEW R BEEN SENTENCED TO A CORRECTIONS
C5531700,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C55317.00,ANTIP2012,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: ANTISOCIAL PERCENTILE SCORE - ALL CHILDREN
Y1176801,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y11768.01,YASR-65A~000002,2000,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ROBBERY
Y0970100,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y09701.00,YASR-67B,1998,prior delinquency/contact,YA SELF-REPORT: STILL ON PROBATION
Y4597400,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45974.00,YASR-65A~000001,2020,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ASSAULT
Y2609704,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y26097.04,YASR-65A~000005,2010,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y4527700,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45277.00,Q13-3E.01~000019,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y2258107,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y22581.07,YASR-65A~000008,2008,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - SELLING OF MARIJUANA OR
Y4528100,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45281.00,Q13-3E.05~000019,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y4528203,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45282.03,Q13-3F.01~000028,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y0671700,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y06717.00,YASR-65A~000008,1996,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF SELLING MARIJUANA OR HASHISH?
Y4528000,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45280.00,Q13-3E.04~000019,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y2258104,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y22581.04,YASR-65A~000005,2008,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y0672700,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y06727.00,YASR-67B,1996,prior delinquency/contact,YA SELF-REPORT: STILL ON PROBATION
Y4527900,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45279.00,Q13-3E.03~000019,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y4527800,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45278.00,Q13-3E.02~000019,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y2258102,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y22581.02,YASR-65A~000003,2008,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - THEFT
Y2258101,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y22581.01,YASR-65A~000002,2008,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ROBBERY
Y2609702,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y26097.02,YASR-65A~000003,2010,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - THEFT
Y4528303,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45283.03,Q13-3F.02~000028,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y4528403,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45284.03,Q13-3F.03~000028,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y4527600,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45276.00,Q13-3D.05~000013,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y4528503,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45285.03,Q13-3F.04~000028,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y4527500,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45275.00,Q13-3D.04~000013,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y4528603,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45286.03,Q13-3F.05~000028,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y4596801,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45968.01,YASR-60B-J~000002,2020,prior delinquency/contact,HOW MANY TIMES IN LAST YEAR R HURT SOMEONE BADLY ENOUGH TO NEED
C3608600,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C36086.00,BPEXTP2008,2008,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
Y2609700,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y26097.00,YASR-65A~000001,2010,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ASSAULT
Y2609701,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y26097.01,YASR-65A~000002,2010,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ROBBERY
Y1176804,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y11768.04,YASR-65A~000005,2000,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y1942101,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y19421.01,YASR-65A~000002,2006,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ROBBERY
Y2258106,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y22581.06,YASR-65A~000007,2008,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
Y2876404,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28764.04,Q13-3C.04~000011,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y0377900,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y03779.00,YASR-65A~000007,1994,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF POSSESSION OF MARIJUANA OR
Y0378000,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y03780.00,YASR-65A~000008,1994,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF SELLING MARIJUANA OR HASHISH?
Y2876604,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28766.04,Q13-3C.06~000011,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y2876603,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28766.03,Q13-3C.06~000010,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y2875803,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28758.03,Q13-3A.04~000004,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y2875805,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28758.05,Q13-3A.04~000006,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
Y2876503,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28765.03,Q13-3C.05~000010,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y2876403,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28764.03,Q13-3C.04~000010,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y4527103,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45271.03,Q13-3C.05~000010,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y1668804,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y16688.04,YASR-65A~000005,2004,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y0378100,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y03781.00,YASR-65A~000009,1994,substance/risk behavior,YA SELF-REPORT: EVER CONVICTED OF POSSESSION/USE OF ILLICIT DRUGS?
Y1417404,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y14174.04,YASR-65A~000005,2002,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - DESTRUCTION OF PROPERTY
Y2876003,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28760.03,Q13-3A.06~000004,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD CHEATS OR TELLS LIES
Y2876005,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28760.05,Q13-3A.06~000006,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
Y4344800,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y43448.00,Q4-5AB,2020,school/achievement,IN LAST SCHOOL YEAR HOW OFTEN HAS R SEEN A STUDENT CARRY A WEAPON
Y1668801,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y16688.01,YASR-65A~000002,2004,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ROBBERY
Y1417401,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y14174.01,YASR-65A~000002,2002,prior delinquency/contact,CHARGES R MOST RECENTLY CONVICTED OF - ROBBERY
Y1417900,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y14179.00,YASR-69B,2002,socioeconomic/work,WAS ANY OF VOLUNTEER WORK R HAS DONE COURT ORDERED?
C2738200,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,C27382.00,BPI-10,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y2877100,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28771.00,Q13-3D.05~000013,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y4596901,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45969.01,YASR-61A-D~000002,2020,school/achievement,IN LAST YEAR R EVER GOTTEN INTO A PHYSICAL FIGHT AT SCHOOL OR WORK
Y2877800,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28778.00,Q13-3E.06~000019,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y2877700,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28777.00,Q13-3E.05~000019,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
Y4527300,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45273.00,Q13-3D.02~000013,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y4527200,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45272.00,Q13-3D.01~000013,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y4597407,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45974.07,YASR-65A~000008,2020,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - SELLING OF MARIJUANA OR
Y2877200,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28772.00,Q13-3D.06~000013,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y4596804,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45968.04,YASR-60B-J~000005,2020,school/achievement,HOW MANY TIMES IN LAST YEAR R DAMAGED SCHOOL PROPERTY ON PURPOSE
Y1668807,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y16688.07,YASR-65A~000008,2004,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - SELLING OF MARIJUANA OR
Y1668806,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y16688.06,YASR-65A~000007,2004,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
Y2877000,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y28770.00,Q13-3D.04~000013,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
Y4527104,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45271.04,Q13-3C.05~000011,2020,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y4597406,0.9493346097109319,0.9493346097109319,0.0,0.8884397736459175,0.8884397736459175,0.0,Y45974.06,YASR-65A~000007,2020,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
C0733100,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C07331.00,CS884250,1988,substance/risk behavior,CHILD SELF-ADMINISTERED: HAVE YOU EVER USED MARIJUANA
Y0673600,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y06736.00,YASR-66F,1996,prior delinquency/contact,YA SELF-REPORT: AGE WHEN FIRST REFERRED TO COURT-RELATED COUNSELING
Y2876304,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y28763.04,Q13-3C.03~000011,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD DOES NOT SEEM TO FEEL SORRY AFTER
Y3587103,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y35871.03,Q13-3C.03~000010,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS DISOBEDIENT AT HOME
Y1417406,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y14174.06,YASR-65A~000007,2002,substance/risk behavior,CHARGES R MOST RECENTLY CONVICTED OF - POSSESSION OF MARIJUANA OR
C6053200,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C60532.00,BPEXTP2016,2016,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
Y0378400,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y03784.00,YASR-65A~000012,1994,substance/risk behavior,YASR: EVER CONVICTED OF DRINKING/PURCHASING ALCOHOL WHILE UNDER
Y3248503,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y32485.03,Q13-3F.03~000028,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HANGS AROUND WITH KIDS WHO GET INTO
Y3670901,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y36709.01,YASR-61A-D~000002,2016,school/achievement,IN LAST YEAR R EVER GOTTEN INTO A PHYSICAL FIGHT AT SCHOOL OR WORK
Y2875905,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y28759.05,Q13-3A.05~000006,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
Y2875705,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y28757.05,Q13-3A.03~000006,2012,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD ARGUES TOO MUCH
C1932800,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C19328.00,CS98057,1998,substance/risk behavior,CHILD SELF-ADMIN: CHILD'S AGE WHEN FIRST DRANK ALCOHOL
Y3247300,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,Y32473.00,Q13-3D.03~000013,2014,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD IS IMPULSIVE OR ACTS WITHOUT
C3104400,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C31044.00,BPEXTR2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL SCORE TRICHOTOMOUS ITEMS
C1920500,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C19205.00,CS98022,1998,school/achievement,CHILD SELF-ADMIN: WHAT GRADE IN SCHOOL ARE YOU ATTENDING
C2739100,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C27391.00,BPI-19,2002,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: CHILD HAS STRONG TEMPER AND LOSES IT
C3104900,0.9493346097109319,0.9493372252387977,-2.615527865845735e-06,0.8884397736459175,0.8884397736459175,0.0,C31049.00,BPEXTP2006,2006,behavioral/externalizing,BEHAVIOR PROBLEMS INDEX: EXTERNAL PERCENTILE SCORE TRICHOTOMOUS
